Date,aapl,cisco,ibm,amzn
2013-09-10,65.631285602568,21.221198766049,166.1054181894,300.36
2013-09-11,62.058079793743,21.414478158661,169.75510851402996,299.64
2013-09-12,62.71885086422,21.339802029697,169.78181356519,298.86
2013-09-13,61.68523507325301,21.366158310508002,171.06365602066998,297.92
2013-09-16,59.72415145444701,21.418870872129,171.93602102508999,296.06
2013-09-17,60.414113214785004,21.410085445192,171.05475433695,304.17
2013-09-18,61.656044383392,21.78346609001,173.06653485736,312.034
2013-09-19,62.667103732194995,21.625328405145996,172.14966143433998,312.06
2013-09-20,62.018274307569,21.533081422309,169.14979402116998,316.34
2013-09-23,65.10054578692299,21.326623889291998,170.01325734187,311.49
2013-09-24,64.8962109579,21.208020625644,169.10528560257,314.13
2013-09-25,63.891785856794,21.462798006814,168.66020141664,312.65
2013-09-26,64.514078290637,20.882959828979,169.32782769553998,318.12
2013-09-27,64.053661500565,20.496401043756002,166.3902720684,316.01
2013-09-30,63.257551777098996,20.585133855819,164.84137910136005,312.64
2013-10-01,64.744950110442,20.566684459251,165.90958114759,320.95
2013-10-02,64.957246036699,20.637481996115998,164.64554205955,320.51
2013-10-03,64.141233570146,20.358716694711,163.6663568505,314.76
2013-10-04,64.09081328766,20.371991232873,163.87999725975,319.04
2013-10-07,64.71708627011999,20.256945235467,162.01954536255,310.03
2013-10-08,63.813501733985994,20.03127808671,159.09089141913,303.23
2013-10-09,64.562906353676,19.911807243251,161.40532918597,298.23
2013-10-10,64.967595463105,20.363141540765,164.47641006889,305.1740000000001
2013-10-11,65.388737506818,20.602083227684,165.71374410578002,310.889
2013-10-14,65.817044538043,20.655181380332,166.43478048699,310.7
2013-10-15,66.167332816368,20.513586306603,164.37849154799,306.4
2013-10-16,66.49028799418801,20.349867002602,166.22114007774,310.49
2013-10-17,66.939559248131,20.160483591489,155.62813645258996,310.77
2013-10-18,67.5220461958,20.319778049435,154.69345966213,328.931
2013-10-21,69.176892940979,20.292344003900002,153.87450476002,326.44
2013-10-22,68.978595277359,20.044552624873,155.75276002465,332.54
2013-10-23,69.654293405151,19.694989786602,156.46489472213997,326.756
2013-10-24,70.576453834833,19.800743607294,158.27193651702,332.21
2013-10-25,69.786712989154,19.871983628764,157.42627656375,363.39
2013-10-28,70.30657263857799,19.956055703791,157.87136074968,358.16
2013-10-29,68.55539661686,20.199422236765002,162.11746388346,362.7
2013-10-30,69.64580156810099,20.093225931467,160.36383219088998,361.08
2013-10-31,69.35469077922,19.9649053959,159.52707392134,364.03
2013-11-01,69.00015658237,19.969330241954,159.54487728878001,359.00199999999984
2013-11-04,69.891799472652,19.982604780116,160.47065239552,358.74
2013-11-05,69.719176347614,20.411814847359,158.31644493561,358.892
2013-11-06,69.522935300779,20.602083227684,160.35493050717,356.18
2013-11-07,68.39811901667599,20.451638461846002,161.07978956019,343.56
2013-11-08,69.474889042797,20.805626146170002,161.070840683,350.31
2013-11-11,69.27309475927,20.748103147467,163.65706619316,354.37800000000016
2013-11-12,69.401485037545,21.000319372549,163.82709485991,349.53
2013-11-13,69.484765218048,21.234836213414,164.25664096541,356.22
2013-11-14,70.48919893354,18.907367188979997,163.05749142091003,367.39599999999996
2013-11-15,70.06625840146499,19.057811954818,163.93448138629,369.17
2013-11-18,69.217174253451,18.840994498169,165.07993766761,366.18
2013-11-19,69.34009259679,18.956040495575,165.77795008902999,364.94
2013-11-20,68.732841280621,18.787896345521,165.72425682584998,362.57
2013-11-21,69.551763055569,19.000288956115,164.77567584288,368.92
2013-11-22,69.373458053722,18.991439264007003,162.24314359591003,372.31
2013-11-25,69.899297654976,18.823295113952998,160.13120857722998,376.64
2013-11-26,71.188538910842,18.770196961305,158.67254159399,381.37
2013-11-27,72.864819467122,18.823295113952998,160.15805520882,386.71
2013-11-29,74.21411854546601,18.805595729737,160.79342548986,393.62
2013-12-02,73.568163299256,18.664000656006998,158.82467250635,392.3
2013-12-03,75.582369203348,18.814445421845,157.57182969866003,384.66
2013-12-04,75.405932667089,18.804710760526,157.26756787393998,385.96
2013-12-05,75.793105429332,18.504706198060997,157.57182969866003,384.49
2013-12-06,74.741292764997,18.832144806061002,158.99470117311,386.95
2013-12-09,75.596783080742,18.779046653413,158.80677475196,384.89
2013-12-10,75.47933667234,18.770196961305,158.50251292723,387.78
2013-12-11,74.920131614154,18.478157121737002,156.78432850526002,382.19
2013-12-12,74.810692915416,18.150718513736997,155.14668397806003,381.25
2013-12-13,73.99524114799,17.911776826818,154.63659797779,384.24
2013-12-16,74.40496895911899,18.301163279575,159.15578096267,388.97
2013-12-17,74.069979771518,18.513555890169002,157.28546562833,387.65
2013-12-18,73.506770858501,18.584353427034,159.91643552448,395.96
2013-12-19,72.664626725528,18.646301271791,161.27666485855,395.19
2013-12-20,73.273212659974,18.69939942444,161.09768731459,402.2
2013-12-23,76.085253370232,19.088785877197,163.07538917530002,402.92
2013-12-24,75.76227574712698,19.194982182493998,163.96132801788,399.2
2013-12-26,75.259124656587,19.292328795683,165.86743886101004,404.39
2013-12-27,74.750635092938,19.487022022062,165.62581917667,398.08
2013-12-30,74.007252712486,19.690564940548,166.81601984398,393.37
2013-12-31,74.874754592726,19.849859398494,167.85408959892,398.79
2014-01-02,73.82174077194199,19.619767403683,166.02851865057,397.97
2014-01-03,72.20017956503,19.601931251498,167.02184401953002,396.44
2014-01-06,72.593891956832,19.628685479776,166.44911587887,393.63
2014-01-07,72.074391792395,19.896227762553,169.76914931925,398.03
2014-01-08,72.531164897799,19.881067033196,168.21204468683,401.92
2014-01-09,71.60480635152899,19.700030088517,167.68406093216,401.01
2014-01-10,71.127146470086,19.81596507772,167.57667440579,397.66
2014-01-13,71.499504969451,19.789210849442,164.80252247446995,390.98
2014-01-14,72.92220805304599,19.985408523479,166.37752486128,397.54
2014-01-15,74.386284303237,20.315377338905,168.00622051128,395.87
2014-01-16,73.97121801899901,20.315377338905,168.91900598546005,395.8
2014-01-17,72.158806398434,20.279705034534,170.10920665276,399.61
2014-01-21,73.279885751361,20.359967719368,168.62369303793002,407.05
2014-01-22,73.60553261102,20.36888579546,163.09328692969999,404.54
2014-01-23,74.228799346516,20.119179664868,163.52283303519,399.87
2014-01-24,72.879500268173,19.798128925535,160.75762998107,387.6
2014-01-27,73.470736165014,19.619767403683,159.20052534866002,386.28
2014-01-28,67.598415744922,19.396815501368998,158.26089324289,394.43
2014-01-29,66.831010235478,19.307634740443,157.85819376899,384.2
2014-01-30,66.701819186236,19.598364021061002,158.71728597998,403.01
2014-01-31,66.810990961318,19.53950471885,158.10876233053003,358.69
2014-02-03,66.935110461107,19.218453979517,154.72608674976001,346.15
2014-02-04,67.904043330422,19.441405881831997,154.67239348658,347.95
2014-02-05,68.411198275794,19.601931251498,155.92523629427,346.45
2014-02-06,68.80757990415,20.056753132220003,157.16018134756,354.59
2014-02-07,69.77019594659299,20.217278501886,159.48154888564,361.08
2014-02-10,71.020119984968,20.359967719368,159.38257585107002,360.87
2014-02-11,71.955884812839,20.252950806257,161.68594829196002,361.79
2014-02-12,71.950514569924,20.377803871553,162.17181591621,349.25
2014-02-13,73.093033750007,19.860555458183,163.61142369177,357.2
2014-02-14,73.033961077947,20.119179664868,165.27597018225,357.35
2014-02-18,73.302473223677,19.985408523479,164.82609275239,353.65
2014-02-19,72.145185875579,19.869473534276,164.61015158606,347.38
2014-02-20,71.310113102357,19.887309686461002,165.78883045228997,349.8
2014-02-21,70.518002272453,19.735702392887003,164.46619080850002,346.76
2014-02-24,70.826791240042,19.726784316794,165.06002901591998,351.78
2014-02-25,70.089725400012,19.477078186202,164.86208294678002,358.32
2014-02-26,69.457379296817,19.557340871035,165.60887948035,359.8
2014-02-27,70.842901968786,19.548422794942997,166.69758286061,360.13
2014-02-28,70.650915784589,19.441405881831997,166.60760737464,362.1
2014-03-03,70.854985015344,19.236290131702003,165.78883045228997,359.78
2014-03-04,71.32219614891501,19.459242034017,167.75029604648995,363.9
2014-03-05,71.472562950524,19.503832414479998,168.38012444829,372.37
2014-03-06,71.25641067321101,19.459242034017,168.83000187815,372.16
2014-03-07,71.214791290623,19.378979349184,168.86599207254,372.06
2014-03-10,71.279234205598,19.343307044813002,167.7053083035,370.53
2014-03-11,71.973338102311,19.271962436073,168.0382176016,368.82
2014-03-12,72.043151260201,19.459242034017,167.55234997735002,370.64
2014-03-13,71.242985065925,19.191699751239,165.46491870279,371.51
2014-03-14,70.442818871648,19.040003276904,163.94433298986,373.74
2014-03-17,70.718043821022,19.182781675146998,167.18345048486,375.04
2014-03-18,71.343677120574,19.289798588257998,168.08320534458,378.77
2014-03-19,71.324881270372,19.289798588257998,166.19372013917,373.23
2014-03-20,70.981185723837,19.468160110109,169.06393814168,368.97
2014-03-21,71.541033547685,19.29871666435,167.95723966422,360.62
2014-03-24,72.389531928194,19.236290131702003,169.37885234258005,351.85
2014-03-25,73.168217150812,19.922981990831,175.48818784008995,354.71
2014-03-26,72.468743011184,19.905145838646,173.31078107956,343.41
2014-03-27,72.157268922137,19.637603555868,170.80046502094,338.47
2014-03-28,72.07671527841799,19.914063914739,171.35831303397,338.29
2014-03-31,72.060604549674,19.989867561525,173.19381294779998,336.365
2014-04-01,72.719801867442,20.770199219627,175.00232021584,342.99
2014-04-02,72.840632333021,20.671293509057,174.14755309910996,341.96
2014-04-03,72.33582949904701,20.761207791393,173.37376391974,333.62
2014-04-04,71.40006467117699,20.421062061316,172.54598944880001,323.0
2014-04-07,70.279026462752,20.545413513786,175.02031531304004,317.76
2014-04-08,70.274998780566,20.626336367889,173.91361683557997,327.07
2014-04-09,71.198680561879,20.788182076094,176.92779561563995,331.805
2014-04-10,70.280369023481,20.365584949114,176.06403095031,317.11
2014-04-11,69.760798021493,20.194747812676,175.62315106904998,311.73
2014-04-14,70.038708092324,20.545413513786,177.94451860713002,315.91
2014-04-15,69.539262075658,20.581379226721,177.26970246233998,316.08
2014-04-16,69.680244377774,20.707259221991,176.71185444931,323.68
2014-04-17,70.476382889864,20.869104930196,170.96242089568997,324.91
2014-04-21,71.31279822381501,21.039942066635,172.99586687866005,330.87
2014-04-22,71.38381968636,21.147839205438,172.88789629549996,329.32
2014-04-23,70.45087423602,21.129856348971,172.50999925441002,324.58
2014-04-24,76.226570490681,20.977002068999,171.15136941623,337.15
2014-04-25,76.786418314529,20.680284937289997,170.620514049,303.83
2014-04-28,79.76019032849399,20.698267793758,173.77865360662,296.58
2014-04-29,79.523899640251,20.824147789028,175.55117068027,300.38
2014-04-30,79.22316603703301,20.77919064786,176.77483728948997,304.13
2014-05-01,79.409781978315,20.689276365524,174.12955800191003,307.89
2014-05-02,79.557463658467,20.626336367889,172.24907034509,308.01
2014-05-05,80.682529549078,20.639823510239,172.08711447034,310.05
2014-05-06,79.803152271811,20.42852494675,170.98041599289,297.38
2014-05-07,79.523899640251,20.563396370254,171.31332529098,292.71
2014-05-08,79.382930763742,20.696469508111,170.96038183158996,288.32
2014-05-09,79.052500445124,20.698267793758,172.01921220977005,292.24
2014-05-12,80.03636600056,20.851122073729,174.27262045053,302.86
2014-05-13,80.161922771271,20.55440494202,173.92872682342,304.64
2014-05-14,80.176773572108,20.50935788657,170.78843501804,297.62
2014-05-15,79.49498680641999,21.741273468856,168.74317292,295.19
2014-05-16,80.668200072525,21.912110605294,169.28616285753,297.7
2014-05-19,81.624051617291,21.894127748827,169.23186386378,296.755
2014-05-20,81.64025249093099,21.687324899454,167.32234925013,301.19
2014-05-21,81.856264139466,22.011016315864,168.67982409396,305.01
2014-05-22,81.985871128587,21.921102033527998,168.03728600121,304.91
2014-05-23,82.91202107168,22.046982028798,168.27258164081005,312.24
2014-05-27,84.464604795524,22.217819165237003,167.22280109492,310.82
2014-05-28,84.245893001383,22.316724875806,165.68432960524999,310.16
2014-05-29,85.780925778783,22.190844880535998,166.29971820111,313.78
2014-05-30,85.459608451588,22.136896311134,166.84270813865,312.55
2014-06-02,84.872326782134,22.280759162872,168.04633583351003,308.84
2014-06-03,86.072541504305,22.186349166419,166.85175797093999,307.19
2014-06-04,87.055394505139,22.028999172330998,166.97845562303004,306.78
2014-06-05,87.396962924384,22.208827737003002,168.30878096998,323.57
2014-06-06,87.15664996538902,22.325716304039997,168.66172442937,329.67
2014-06-09,88.55127517124201,22.298742019339,168.52597694499,327.5
2014-06-10,89.07105320052902,22.478570584011003,166.7793593126,332.41
2014-06-11,88.702483325217,22.514536296946,164.93319352498997,335.2
2014-06-12,87.21875331434298,22.172862024068998,164.0010607989,325.91
2014-06-13,86.26425184238,22.208827737003002,165.21373832605,326.27
2014-06-16,87.133698727732,22.055973457032,165.02369184792,327.62
2014-06-17,87.020292612252,22.028999172330998,164.94224335728995,325.62
2014-06-18,87.11479770848602,22.145887739368,166.15492088443997,334.38
2014-06-19,86.81238140053698,22.217819165237003,165.44903396565002,327.0
2014-06-20,85.91458298631399,22.325716304039997,164.29970526454,324.2
2014-06-23,85.838978909327,22.208827737003002,164.83364536978002,327.24
2014-06-24,85.31920088004,22.055973457032,163.69336650097,324.16
2014-06-25,85.39480495702699,22.226810593470002,163.54856918429,327.44
2014-06-26,85.905132476691,22.163870595835,163.23182505406,325.69
2014-06-27,86.925787516018,22.208827737003002,164.44450258122,324.57
2014-06-30,87.82358593024,22.343699160507,164.04630996036002,324.78
2014-07-01,88.38116599802099,22.55050200988,168.64362476479,332.39
2014-07-02,88.343363959527,22.676382005151,170.48979055239,332.85
2014-07-03,88.863141988814,22.821336904105,170.61648820448,337.49199999999996
2014-07-07,90.69465075382901,22.857575628843,170.17304642217,333.55
2014-07-08,90.11060925910299,22.712620729889,169.43096017421,323.81
2014-07-09,90.148411297596,23.047828933721,170.51694004927,329.97
2014-07-10,89.812918205966,23.047828933721,169.86535212423001,327.92
2014-07-11,89.98775263399902,23.120306383198,170.136847093,346.2
2014-07-14,91.15016531767701,23.047828933721,171.82011589933998,355.32
2014-07-15,90.082257730233,23.256201600967998,170.58028887532,354.44
2014-07-16,89.571930210569,23.537051717691003,174.08257397238998,355.9
2014-07-17,87.97469957911898,23.219962876229,174.20022179218998,352.454
2014-07-18,89.24116237375,23.473633949398998,174.20927162448,358.66
2014-07-21,88.777142351241,23.419275862291002,172.71604929627,359.76
2014-07-22,89.515227152829,23.509872674137,175.64819495893997,360.84
2014-07-23,91.849503029808,23.265261282152,175.23190267349997,358.14
2014-07-24,91.69829487583401,23.401156499922,176.68892567253997,358.61
2014-07-25,92.304072542694,23.527992036507,175.92873975999,324.01
2014-07-28,93.57894629089,23.482693630584002,177.17761661632,320.41
2014-07-29,92.974113674993,23.292440325706,176.08258690896,320.0
2014-07-30,92.756751953654,23.219962876229,175.56674646831001,322.51
2014-07-31,90.34687199968799,22.857575628843,173.45813554423,312.99
2014-08-01,90.84774900972799,22.649202961597,171.1775778066,307.06
2014-08-04,90.33742149006399,22.798687701143,171.62101958892,313.65
2014-08-05,89.893247537765,22.622023918043,169.3223621867,312.32
2014-08-06,89.74203938379,22.585785193303998,169.29521268983,313.89
2014-08-07,89.732588874167,22.522367425012003,167.77495132943,311.45
2014-08-08,89.979524448969,22.676382005151,169.89603454483,316.8
2014-08-11,91.16671471244,22.857575628843,170.66071690575,318.33
2014-08-12,91.14771966822398,22.785098179366003,170.54237320703,319.32
2014-08-13,92.35390497591,22.830396585289996,171.09767825484,326.28
2014-08-14,92.600840550712,22.232457627103,171.03395472476,333.21
2014-08-15,93.056721611885,22.132801134072,170.57878665279,333.63
2014-08-18,94.177429220601,22.313994757765002,172.38125221781002,334.53
2014-08-19,95.478589749365,22.32305443895,173.02759088001,335.13
2014-08-20,95.516579837796,22.386472207241997,173.05490096433,335.78
2014-08-21,95.52607735990401,22.549546468566,174.08358080698997,332.91
2014-08-22,96.228893995878,22.332114120134,173.33710516895005,331.59
2014-08-25,96.43783948224899,22.377412526058002,174.01985727691002,334.02
2014-08-26,95.819550793034,22.477069019088997,175.68577242033,341.83
2014-08-27,96.998193286607,22.468009337904,175.01212367381,343.18
2014-08-28,97.11216355190099,22.513307743827,174.78453963783005,340.02
2014-08-29,97.349601604595,22.640143280412,175.05764048101003,339.04
2014-09-02,98.109403373216,22.540486787381,174.38399173448997,342.38
2014-09-03,93.96848373423,22.685441686335,174.73902283063,339.0
2014-09-04,93.189686921394,22.567665830935002,173.58289592781998,345.95
2014-09-05,93.99697630055401,22.649202961597,174.05627072266998,346.38
2014-09-08,93.41762745198,22.603904555674,173.09131441008995,342.34
2014-09-09,93.066219133993,22.522367425012003,172.95476398849,329.75
2014-09-10,95.92497328843001,22.585785193303998,174.36578501161,331.33
2014-09-11,96.333366739064,22.812277222920002,174.52964551751995,330.52
2014-09-12,96.551809747542,22.794157860551,174.12909761417995,331.19
2014-09-15,96.523317181219,22.703561048705,174.61157577048004,323.89
2014-09-16,95.79200797892099,22.84851594765901,175.65846233602005,327.76
2014-09-17,96.47582957068,22.834926425882,175.51280855298,324.0
2014-09-18,96.675277534943,22.84851594765901,176.37762788973,325.0
2014-09-19,95.88698319999901,22.830396585289996,176.60521192572,331.32
2014-09-22,95.98195842107701,22.622023918043,175.79501275761,324.5
2014-09-23,97.48256691410299,22.377412526058002,174.43861190313,323.63
2014-09-24,96.63728744651199,22.631083599227,175.06674384245,328.21
2014-09-25,92.952248868699,22.232457627103,172.06263456742005,321.93
2014-09-26,95.68753523573601,22.649202961597,173.01848751857,323.21
2014-09-29,95.079693820839,22.75791913581201,172.63614633811,321.82
2014-09-30,95.68753523573601,22.975351484243998,172.80911020546,322.44
2014-10-01,94.19642426481701,22.847558508168998,170.38761606256,317.46
2014-10-02,94.88024585657601,22.874942717328,170.15092866514,318.41
2014-10-03,94.614315237558,23.103144460318,171.75312027848,322.74
2014-10-06,94.614315237558,22.829302368729998,172.08994465173996,322.2
2014-10-07,93.788030814183,22.486999754245,169.0585252924,316.98
2014-10-08,95.735022846275,22.509819928544,172.38125221781002,322.7
2014-10-09,95.943968332645,22.080800651723,169.7048639546,315.37
2014-10-10,95.66854019152001,21.304914725556,169.25879924407,311.39
2014-10-13,94.79476815760599,20.930663867052,167.06488913716,306.45
2014-10-14,93.788030814183,21.044764738547002,167.31978325746002,308.31
2014-10-15,92.63883063914301,20.958048076211,165.45359416237,305.97
2014-10-16,91.423147809349,20.830255100137,163.71485212743,302.86
2014-10-17,92.76229842654399,21.222762098079997,165.72669500555,303.64
2014-10-20,94.74728054706699,20.930663867052,153.93784194143998,306.21
2014-10-21,97.321109038271,21.460091910789,148.59416877646999,315.33
2014-10-22,97.81498018787501,21.231890167799,147.28328472919,312.97
2014-10-23,99.562524255704,21.510296294247,147.63831582533,313.18
2014-10-24,99.93292761790701,21.706549793219,147.54728221093,287.06
2014-10-27,99.82845487472099,21.688293653779997,147.3561116207,289.97
2014-10-28,101.37655097829,21.966699780227,148.93099314973,295.59
2014-10-29,101.94640230475001,21.998648024246002,148.80354608958,294.12
2014-10-30,101.60449150887,21.980391884807002,149.61374525769,299.07
2014-10-31,102.57323876387,22.336386603871002,149.65926206489,305.46
2014-11-03,103.90289185895,22.436795370787,149.62284861913,305.72
2014-11-04,103.14309009033,22.710637462375,148.06617381298,302.81
2014-11-05,103.39002566513001,22.957095344805,147.31059481351005,296.52
2014-11-06,103.68444885046999,23.05750411172,147.98424356003,296.64
2014-11-07,103.98014507075001,23.121400599757,148.54333180833,299.86
2014-11-10,103.80845049123,22.957095344805,149.84481592734,305.11
2014-11-11,104.63830762555,22.957095344805,149.67067368607002,312.01
2014-11-12,106.11678872691,22.920583065926,148.40585109154,311.51
2014-11-13,107.61434700378,23.440883039944,149.20323924896005,316.48
2014-11-14,108.91159493788,24.025079501998,150.45889646237,327.82
2014-11-17,108.73036177060999,24.157436512932,150.45889646237,323.05
2014-11-18,110.14207275771999,24.276101419287,148.37835494818,324.93
2014-11-19,109.37898573765999,24.271537384428,147.95674741667,326.54
2014-11-20,110.94331412878,24.472354918259,147.2326823082,330.54
2014-11-21,111.09593153278999,24.536251406296,147.48931297956003,332.63
2014-11-24,113.15149719308,24.67317245209,148.61665485728997,335.64
2014-11-25,112.17379194863001,24.90137419508,148.25920499362,335.04
2014-11-26,113.50919423372999,25.033731206014,148.4333472349,333.57
2014-11-28,113.44242411946999,25.229984704986,148.63498561953,338.64
2014-12-01,109.76052924769002,25.18434435638801,148.05756660898,326.0
2014-12-02,109.34083138666,25.394289959938998,149.09325467552,326.31
2014-12-03,110.58084779424999,25.512954866294,150.78885018268,316.5
2014-12-04,110.16114993321999,25.348649611341,150.35807727005,316.93
2014-12-05,109.69375913344,25.102191728912,149.64317754271005,312.63
2014-12-08,107.21372631825001,24.855733846482,148.35085880482,306.64
2014-12-09,108.85436341136999,25.029167171155,149.38654687135,312.5
2014-12-10,106.78448986945999,24.527123336576,147.11353235365,305.84
2014-12-11,106.46971647369,24.636660173212,147.62679369635,307.36
2014-12-12,104.66692338879999,24.513431231997,142.4116918392,307.32
2014-12-15,103.23136593230998,24.353690011904,140.28532341941002,306.07
2014-12-16,101.81965494521,24.266973349568,138.77303553464,295.06
2014-12-17,104.36168858078001,24.472354918259,139.24963535287,298.88
2014-12-18,107.45219101201,25.239112774706,144.51972949675,297.73
2014-12-19,106.6223338777,25.348649611341,145.28045612969,299.9
2014-12-22,107.72881005679001,25.759412748723,147.96591279779,306.54
2014-12-23,107.34726654676001,25.786796957882,148.69914328737,306.285
2014-12-24,106.84172139597,25.83243730648,148.31419728033995,303.03
2014-12-26,108.73036177060999,25.878077655078002,148.79079709857,309.09
2014-12-29,108.65405306861,25.978486421994,147.11353235365,312.04
2014-12-30,107.32818937125,25.88720572479701,146.69192482213998,310.3
2014-12-31,105.2869315926,25.389725925079002,147.04937468581002,310.35
2015-01-02,104.28537987876999,25.376033820500002,148.53416642721,308.52
2015-01-05,101.34749485153999,24.870535138816,146.19699424167,302.19
2015-01-06,101.3570334393,24.861344253695002,143.04410313646002,295.29
2015-01-07,102.77828301415,25.091116381733,142.10923426225,298.42
2015-01-08,106.72725834296,25.284124969285003,145.19796769961002,300.46
2015-01-09,106.84172139597,25.541469752687,145.83037899688,296.93
2015-01-12,104.20907117676,25.780432765846,143.38322223790001,291.41
2015-01-13,105.13431418859001,25.821791748893,143.72234133933,294.74
2015-01-14,104.73369350305,25.660951259267,142.79663784623,293.27
2015-01-15,101.89119435334,25.192216118069002,141.6692959685,286.95
2015-01-16,101.09949157003,25.440370016350002,144.02479891628,290.74
2015-01-20,103.70352602598,25.798814536089,143.850656675,289.44
2015-01-21,104.49522880929001,25.587424178294,139.39628145078999,297.25
2015-01-22,107.21372631825001,26.194022596314,142.42085722032,310.32
2015-01-23,107.76696440779,25.92748692779,142.86079551407,312.39
2015-01-26,107.8814274608,25.706905684874002,143.30989918894,309.66
2015-01-27,104.10414671151,24.723480976872,140.84441166771998,306.75
2015-01-28,109.98945535371,24.636167568218003,138.90135087032,303.91
2015-01-29,113.41380835622,25.017589300761,142.5033456504,311.78
2015-01-30,111.75409408758999,24.231768622870998,140.5144579474,354.53
2015-02-02,113.15626648695,24.659144781022,141.75178439857,364.47
2015-02-03,113.17534366245,24.925680449545002,145.24379460521,363.55
2015-02-04,114.04335514777,24.53047238932,143.85982205611998,364.75
2015-02-05,114.85413510658,25.054352841247002,144.7305332625,373.89
2015-02-06,113.88696254982,25.035971071004,144.64804483243,374.28
2015-02-09,114.6434638566,24.925680449545002,143.75276277851998,370.56
2015-02-10,116.84593601555001,25.265743199041,146.34631182126998,372.995
2015-02-11,119.58466226538,24.751053632237,146.01404219302,375.14
2015-02-12,121.09766487892999,27.076347567979997,146.30939297369,377.17
2015-02-13,121.69137476524999,27.048774912615,148.04457881011,381.83
2015-02-17,122.40957220838999,26.938484291156996,148.56144267628,375.43
2015-02-18,123.25704519129,27.103920223344,149.69669723948,373.37
2015-02-19,123.00328209472,26.938484291156996,151.26574826178,378.995
2015-02-20,124.00397053216001,27.214210844801997,151.04423517628,383.66
2015-02-23,127.36034658308998,27.232592615045,150.36123649598,380.14
2015-02-24,126.56554141267999,27.232592615045,152.13334117999,378.59
2015-02-25,123.32886493561001,27.103920223344,150.26893937702,385.37
2015-02-26,124.88495939574,27.489937398448,148.47837526921998,384.8
2015-02-27,123.01285806063,27.122301993586998,149.46595444208,380.16
2015-03-02,123.61614391286001,27.74728218185,148.11841650528,385.655
2015-03-03,123.87469499238999,27.149874648951997,148.62605065955,384.61
2015-03-04,123.08946578790001,26.9568660614,147.14006704432,382.72
2015-03-05,121.04978504937999,26.929293406035,148.76449633799,387.83
2015-03-06,121.23172840165,26.584635213979002,146.29093354988996,380.09
2015-03-09,121.74883056071,26.984438716765,148.38607815026,378.56
2015-03-10,119.23035152677,26.341076758259,145.65408342908,369.51
2015-03-11,117.05660726554,25.973441353397998,144.72188252759,366.37
2015-03-12,119.17289573132,25.955059583155,145.81098853131002,374.24
2015-03-13,118.34936266318998,25.67933302951,142.39599512983,370.58
2015-03-16,119.65169402674,26.010204893884,144.98031446068,373.35
2015-03-17,121.65307090161998,25.872341617061,144.86955791793002,371.92
2015-03-18,123.02243402654,25.872341617061,147.50002580826,375.135
2015-03-19,122.08877735046002,25.973441353397998,147.50002580826,373.24
2015-03-20,120.56141078805,26.138877285584996,150.33354736029,378.49
2015-03-23,121.81586232206001,26.10670918766,151.94874694208,375.11
2015-03-24,121.31791209482,25.734478340239,150.44430390305,374.09
2015-03-25,118.14826737911001,25.238170543677,146.93701338261005,370.96
2015-03-26,118.97180044724001,24.898107794180998,148.21994333613998,367.35
2015-03-27,118.0237798223,24.934871334667,148.04457881011,370.56
2015-03-30,121.01148118575001,25.412797360985998,150.13972341048,374.59
2015-03-31,119.1537437995,25.490919884519,148.13687592907,372.1
2015-04-01,118.98137641315,25.236242210830998,146.91855395881,370.255
2015-04-02,120.00600476536002,25.125110135040003,148.09072736958998,372.25
2015-04-06,121.94992584478001,25.208459191883996,149.55825156103995,377.04
2015-04-07,120.66674641303999,25.365896299253997,149.58594069673,374.41
2015-04-08,120.2741318108,25.514072400308,149.38288703502,381.2
2015-04-09,121.19342453801,25.583529947678,149.83514291792,383.54
2015-04-10,121.71052669707,25.967861709787996,150.3150879365,382.65
2015-04-13,121.47112754936,25.912295671892,149.87206176549998,382.36
2015-04-14,120.94444942438999,25.754858564522,149.79822407033,385.11
2015-04-15,121.40409578799999,26.162342842420998,151.48726134728,383.45
2015-04-16,120.81996186758002,26.486478063477996,150.56429015768998,386.04
2015-04-17,119.46017470857001,25.852099130839,148.2937810313,375.56
2015-04-20,122.1893249925,26.375345987687002,153.36089286215,389.51
2015-04-21,121.52858334481,26.569827120321,151.60724760193,391.18
2015-04-22,123.16607351516001,26.50500007611,152.62251591048,389.8
2015-04-23,124.17154993556002,26.555935610847,157.12661531567,389.99
2015-04-24,124.75568385598,26.690220202428,156.70204856846001,445.1
2015-04-27,127.02518777629,26.755047246639,157.57887119857,438.56
2015-04-28,125.02381090141,27.153270518223,160.52314929336,429.31
2015-04-29,123.18522544698,26.903223347694002,160.96617546436002,429.37
2015-04-30,119.84321334491001,26.699481208744,158.09573506473998,421.78
2015-05-01,123.48208039014,26.977311398221,160.29240649596,422.87
2015-05-04,123.24268124243,27.014355423484,160.56929785283995,423.04
2015-05-05,120.46565112897,26.755047246639,159.74785349411002,421.19
2015-05-06,119.70914982219,26.829135297166,158.15111333612,419.1
2015-05-07,120.44649919715,26.676328692954,159.02533883765,426.88
2015-05-08,122.71580893773,27.06992146138,160.59708468615,433.69
2015-05-11,121.46576543656,27.051399448748,159.14624236446002,432.85
2015-05-12,121.02825021115,27.06992146138,158.61612690076,431.02
2015-05-13,121.16767814013001,27.18105353717101,160.22507383444,426.87
2015-05-14,123.99469959661998,26.903223347694002,161.87122185328002,432.28
2015-05-15,123.8216166503,27.366273663488997,161.13650042113997,426.0
